shipment_id,customer_id,route_id,origin_address,destination_address,weight_kg,package_type,service_type,pickup_date,estimated_delivery,actual_delivery,status,total_cost_idr,tracking_number
SHP01822,CUS0413,RTE018,"Jl. Melati No. 70, Jakarta","Jl. Thamrin No. 171, Pontianak",37.5,paket_kecil,express,2023-09-05,2023-09-08,2023-09-09,delivered,881250,TRK2309050002
SHP01823,CUS0065,RTE014,"Jl. Cempaka No. 79, Jakarta","Jl. Margonda No. 272, Pekanbaru",41.1,paket_kecil,regular,2022-11-11,2022-11-16,,returned,575400,TRK2211110001
SHP01824,CUS0514,RTE047,"Jl. Pajajaran No. 22, Medan","Jl. Pahlawan No. 44, Pekanbaru",44.0,fragile,regular,2023-03-22,2023-03-25,2023-03-26,delivered,418000,TRK2303220002
SHP01825,CUS0021,RTE064,"Jl. Mawar No. 175, Yogyakarta","Jl. Hayam Wuruk No. 282, Semarang",7.0,fragile,regular,2023-01-09,2023-01-11,2023-01-11,delivered,52500,TRK2301090002
SHP01826,CUS0223,RTE078,"Jl. Gajah Mada No. 204, Pontianak","Jl. Melati No. 263, Balikpapan",13.4,paket_besar,regular,2024-07-02,2024-07-06,2024-07-07,delivered,174200,TRK2407020003
SHP01827,CUS0023,RTE062,"Jl. Hayam Wuruk No. 43, Yogyakarta","Jl. Raya Bogor No. 289, Solo",34.9,fragile,express,2024-10-30,2024-10-31,2024-10-31,delivered,558400,TRK2410300001
SHP01828,CUS0495,RTE048,"Jl. Gajah Mada No. 36, Medan","Jl. Diponegoro No. 294, Palembang",33.9,paket_kecil,regular,2023-09-21,2023-09-26,2023-09-27,delivered,508500,TRK2309210003
SHP01829,CUS0170,RTE044,"Jl. Merdeka No. 52, Semarang","Jl. Cendrawasih No. 142, Denpasar",31.0,paket_kecil,same_day,2023-05-16,2023-05-16,2023-05-17,delivered,1209000,TRK2305160003
SHP01830,CUS0345,RTE074,"Jl. Melati No. 140, Palembang","Jl. Mawar No. 228, Lampung",21.8,paket_kecil,regular,2022-03-17,2022-03-20,2022-03-21,delivered,207100,TRK2203170002
SHP01831,CUS0371,RTE042,"Jl. Pemuda No. 135, Semarang","Jl. Kebon Jeruk No. 108, Malang",32.0,paket_kecil,same_day,2024-06-03,2024-06-03,2024-06-04,delivered,888000,TRK2406030002
SHP01832,CUS0505,RTE014,"Jl. Hayam Wuruk No. 211, Jakarta","Jl. Mangga No. 90, Pekanbaru",47.5,paket_besar,express,2023-06-29,2023-07-02,2023-07-04,delivered,1496250,TRK2306290001
SHP01833,CUS0056,RTE063,"Jl. Imam Bonjol No. 124, Yogyakarta","Jl. Pemuda No. 58, Malang",17.4,paket_kecil,regular,2024-08-13,2024-08-16,2024-08-16,delivered,165300,TRK2408130004
SHP01834,CUS0053,RTE007,"Jl. Asia Afrika No. 64, Jakarta","Jl. Hayam Wuruk No. 130, Yogyakarta",23.2,paket_besar,same_day,2023-08-13,2023-08-13,2023-08-14,delivered,800400,TRK2308130003
SHP01835,CUS0270,RTE031,"Jl. Raya Bogor No. 37, Surabaya","Jl. Raya Bogor No. 135, Pekanbaru",34.7,paket_sedang,regular,2023-12-23,2023-12-28,2023-12-31,delivered,589900,TRK2312230002
SHP01836,CUS0480,RTE065,"Jl. Hayam Wuruk No. 206, Yogyakarta","Jl. Ahmad Yani No. 54, Surabaya",11.2,paket_kecil,same_day,2024-09-26,2024-09-26,2024-09-26,delivered,285600,TRK2409260002
SHP01837,CUS0403,RTE069,"Jl. Hayam Wuruk No. 192, Balikpapan","Jl. Mawar No. 110, Pontianak",31.0,paket_kecil,regular,2022-10-24,2022-10-28,,returned,403000,TRK2210240004
SHP01838,CUS0550,RTE047,"Jl. Gajah Mada No. 179, Medan","Jl. Kenanga No. 10, Pekanbaru",41.7,paket_sedang,express,2023-12-06,2023-12-08,,returned,896550,TRK2312060005
SHP01839,CUS0498,RTE077,"Jl. Pemuda No. 250, Pontianak","Jl. Gajah Mada No. 257, Singkawang",5.0,paket_sedang,regular,2022-11-15,2022-11-17,2022-11-19,delivered,40000,TRK2211150003
SHP01840,CUS0544,RTE034,"Jl. Kebon Jeruk No. 61, Bandung","Jl. Setiabudi No. 100, Yogyakarta",20.6,paket_kecil,same_day,2023-09-11,2023-09-11,2023-09-11,delivered,695250,TRK2309110003
SHP01841,CUS0308,RTE003,"Jl. Mawar No. 53, Jakarta","Jl. Ahmad Yani No. 206, Tangerang",40.4,fragile,regular,2022-07-16,2022-07-17,,in_transit,282800,TRK2207160006
SHP01842,CUS0261,RTE064,"Jl. Raya Bogor No. 251, Yogyakarta","Jl. Pajajaran No. 126, Semarang",48.7,paket_kecil,regular,2023-10-17,2023-10-19,,in_transit,365250,TRK2310170002
SHP01843,CUS0586,RTE044,"Jl. Thamrin No. 266, Semarang","Jl. Margonda No. 111, Denpasar",25.0,paket_kecil,same_day,2024-04-04,2024-04-04,2024-04-04,delivered,975000,TRK2404040001
SHP01844,CUS0473,RTE004,"Jl. Merdeka No. 199, Jakarta","Jl. Asia Afrika No. 10, Bekasi",4.0,paket_kecil,express,2022-03-05,2022-03-06,,in_transit,62000,TRK2203050003
SHP01845,CUS0041,RTE014,"Jl. Mawar No. 19, Jakarta","Jl. Imam Bonjol No. 236, Pekanbaru",28.7,paket_sedang,express,2022-03-10,2022-03-13,2022-03-14,delivered,904050,TRK2203100002
SHP01846,CUS0443,RTE077,"Jl. Pahlawan No. 271, Pontianak","Jl. Hayam Wuruk No. 161, Singkawang",34.0,paket_kecil,same_day,2022-11-16,2022-11-16,2022-11-16,delivered,892500,TRK2211160002
SHP01847,CUS0374,RTE075,"Jl. Setiabudi No. 122, Palembang","Jl. Raya Bogor No. 282, Padang",38.6,fragile,regular,2024-06-30,2024-07-04,,in_transit,521100,TRK2406300001
SHP01848,CUS0412,RTE032,"Jl. Gajah Mada No. 102, Bandung","Jl. Cendrawasih No. 250, Bogor",50.0,paket_kecil,express,2023-12-31,2024-01-01,2024-01-03,delivered,800000,TRK2312310003
SHP01849,CUS0418,RTE006,"Jl. Melati No. 30, Jakarta","Jl. Mawar No. 66, Surabaya",6.7,paket_sedang,regular,2022-06-24,2022-06-28,2022-07-03,delivered,77050,TRK2206240001
SHP01850,CUS0237,RTE045,"Jl. Asia Afrika No. 100, Semarang","Jl. Cempaka No. 4, Medan",3.8,paket_kecil,express,2024-08-16,2024-08-19,,in_transit,171000,TRK2408160002
SHP01851,CUS0318,RTE022,"Jl. Melati No. 159, Surabaya","Jl. Cempaka No. 117, Semarang",21.7,paket_besar,regular,2023-10-05,2023-10-08,2023-10-09,delivered,195300,TRK2310050003
SHP01852,CUS0582,RTE053,"Jl. Mawar No. 33, Makassar","Jl. Margonda No. 138, Denpasar",26.1,dokumen,same_day,2022-01-23,2022-01-23,,in_transit,1076625,TRK2201230004
SHP01853,CUS0053,RTE059,"Jl. Raya Bogor No. 117, Denpasar","Jl. Gajah Mada No. 224, Lombok",42.2,paket_sedang,regular,2024-03-09,2024-03-11,2024-03-13,delivered,337600,TRK2403090001
SHP01854,CUS0526,RTE023,"Jl. Hayam Wuruk No. 93, Surabaya","Jl. Raya Bogor No. 213, Denpasar",11.9,paket_besar,express,2023-06-26,2023-06-27,2023-06-29,delivered,249900,TRK2306260006
SHP01855,CUS0070,RTE019,"Jl. Anggrek No. 268, Jakarta","Jl. Imam Bonjol No. 220, Banjarmasin",47.0,paket_kecil,regular,2022-09-21,2022-09-25,2022-09-30,delivered,634500,TRK2209210004
SHP01856,CUS0171,RTE010,"Jl. Ahmad Yani No. 86, Jakarta","Jl. Hayam Wuruk No. 82, Denpasar",40.3,dokumen,regular,2024-09-28,2024-10-02,2024-10-04,delivered,564200,TRK2409280004
SHP01857,CUS0560,RTE073,"Jl. Diponegoro No. 171, Pekanbaru","Jl. Cempaka No. 157, Medan",19.8,paket_besar,regular,2024-07-13,2024-07-16,,returned,188100,TRK2407130002
SHP01858,CUS0271,RTE035,"Jl. Imam Bonjol No. 191, Bandung","Jl. Margonda No. 110, Surabaya",9.1,paket_sedang,regular,2023-07-28,2023-08-01,2023-08-01,delivered,104650,TRK2307280002
SHP01859,CUS0079,RTE015,"Jl. Anggrek No. 50, Jakarta","Jl. Setiabudi No. 273, Makassar",33.3,paket_besar,express,2023-12-03,2023-12-06,2023-12-06,delivered,1082250,TRK2312030001
SHP01860,CUS0392,RTE058,"Jl. Merdeka No. 262, Denpasar","Jl. Sudirman No. 174, Surabaya",7.3,paket_kecil,express,2025-01-10,2025-01-11,2025-01-11,delivered,156950,TRK2501100004
SHP01861,CUS0222,RTE057,"Jl. Pajajaran No. 220, Denpasar","Jl. Anggrek No. 155, Mataram",39.0,paket_sedang,regular,2024-10-14,2024-10-16,2024-10-19,delivered,312000,TRK2410140005
SHP01862,CUS0267,RTE049,"Jl. Raya Bogor No. 69, Medan","Jl. Pahlawan No. 15, Banda Aceh",47.3,paket_kecil,express,2023-05-15,2023-05-16,2023-05-16,delivered,1206150,TRK2305150001
SHP01863,CUS0332,RTE035,"Jl. Thamrin No. 50, Bandung","Jl. Asia Afrika No. 95, Surabaya",22.2,paket_sedang,regular,2022-01-24,2022-01-28,2022-01-28,delivered,255300,TRK2201240004
SHP01864,CUS0521,RTE062,"Jl. Setiabudi No. 203, Yogyakarta","Jl. Pemuda No. 240, Solo",45.4,dokumen,express,2022-01-22,2022-01-23,2022-01-28,delivered,726400,TRK2201220001
SHP01865,CUS0495,RTE056,"Jl. Asia Afrika No. 279, Makassar","Jl. Veteran No. 239, Kendari",18.9,paket_besar,regular,2022-01-06,2022-01-09,,in_transit,179550,TRK2201060001
SHP01866,CUS0495,RTE054,"Jl. Kebon Jeruk No. 248, Makassar","Jl. Margonda No. 34, Balikpapan",31.9,paket_kecil,regular,2024-10-18,2024-10-22,2024-10-22,delivered,366850,TRK2410180002
SHP01867,CUS0289,RTE070,"Jl. Anggrek No. 265, Balikpapan","Jl. Imam Bonjol No. 288, Makassar",2.6,paket_kecil,express,2024-03-09,2024-03-11,2024-03-13,delivered,70200,TRK2403090002
SHP01868,CUS0228,RTE006,"Jl. Veteran No. 83, Jakarta","Jl. Imam Bonjol No. 153, Surabaya",32.8,paket_besar,regular,2024-05-29,2024-06-02,2024-06-03,delivered,377200,TRK2405290002
SHP01869,CUS0112,RTE076,"Jl. Cempaka No. 43, Palembang","Jl. Imam Bonjol No. 19, Jakarta",16.2,fragile,same_day,2023-04-18,2023-04-18,2023-04-19,delivered,449550,TRK2304180003
SHP01870,CUS0021,RTE050,"Jl. Ahmad Yani No. 292, Medan","Jl. Thamrin No. 290, Jakarta",36.0,paket_besar,express,2022-02-01,2022-02-04,,in_transit,1404000,TRK2202010003
SHP01871,CUS0235,RTE039,"Jl. Diponegoro No. 173, Bandung","Jl. Raya Bogor No. 59, Denpasar",35.3,paket_sedang,express,2022-04-19,2022-04-21,2022-04-21,delivered,1129600,TRK2204190002
SHP01872,CUS0071,RTE048,"Jl. Kenanga No. 294, Medan","Jl. Asia Afrika No. 97, Palembang",19.9,paket_sedang,express,2024-03-12,2024-03-15,,delivered,597000,TRK2403120002
SHP01873,CUS0476,RTE002,"Jl. Mawar No. 142, Jakarta","Jl. Pahlawan No. 61, Bogor",48.0,fragile,regular,2023-05-25,2023-05-26,2023-05-27,delivered,360000,TRK2305250006
SHP01874,CUS0408,RTE018,"Jl. Setiabudi No. 175, Jakarta","Jl. Pahlawan No. 206, Pontianak",39.8,paket_kecil,regular,2024-05-17,2024-05-21,2024-05-22,delivered,457700,TRK2405170008
SHP01875,CUS0026,RTE071,"Jl. Margonda No. 262, Pekanbaru","Jl. Mawar No. 188, Padang",39.7,paket_sedang,regular,2023-04-20,2023-04-22,2023-04-22,delivered,337450,TRK2304200001
SHP01876,CUS0377,RTE070,"Jl. Veteran No. 258, Balikpapan","Jl. Pemuda No. 99, Makassar",34.2,paket_sedang,regular,2022-01-09,2022-01-13,2022-01-13,delivered,393300,TRK2201090002
SHP01877,CUS0460,RTE031,"Jl. Hayam Wuruk No. 44, Surabaya","Jl. Melati No. 160, Pekanbaru",17.0,paket_kecil,express,2023-03-22,2023-03-25,,in_transit,688500,TRK2303220003
SHP01878,CUS0354,RTE016,"Jl. Sudirman No. 84, Jakarta","Jl. Pajajaran No. 42, Manado",15.3,fragile,same_day,2022-07-01,2022-07-01,2022-07-01,delivered,1204875,TRK2207010002
SHP01879,CUS0557,RTE032,"Jl. Merdeka No. 45, Bandung","Jl. Mangga No. 170, Bogor",18.4,fragile,express,2024-09-14,2024-09-15,,returned,294400,TRK2409140001
SHP01880,CUS0580,RTE075,"Jl. Sudirman No. 113, Palembang","Jl. Hayam Wuruk No. 233, Padang",5.1,fragile,regular,2024-09-22,2024-09-26,2024-09-27,delivered,68850,TRK2409220004
SHP01881,CUS0197,RTE005,"Jl. Gajah Mada No. 211, Jakarta","Jl. Anggrek No. 232, Semarang",45.4,paket_besar,regular,2022-05-31,2022-06-03,,in_transit,431300,TRK2205310002
SHP01882,CUS0133,RTE033,"Jl. Margonda No. 196, Bandung","Jl. Sudirman No. 169, Semarang",4.8,paket_kecil,express,2023-04-20,2023-04-22,,returned,91200,TRK2304200002
SHP01883,CUS0569,RTE076,"Jl. Hayam Wuruk No. 107, Palembang","Jl. Veteran No. 230, Jakarta",19.3,paket_kecil,same_day,2024-07-17,2024-07-17,2024-07-19,delivered,535575,TRK2407170003
SHP01884,CUS0414,RTE059,"Jl. Mawar No. 224, Denpasar","Jl. Thamrin No. 5, Lombok",19.4,paket_kecil,regular,2024-07-20,2024-07-22,2024-07-23,delivered,155200,TRK2407200003
SHP01885,CUS0239,RTE011,"Jl. Kebon Jeruk No. 242, Jakarta","Jl. Setiabudi No. 122, Medan",2.3,paket_kecil,regular,2024-05-10,2024-05-15,2024-05-17,delivered,41400,TRK2405100002
SHP01886,CUS0463,RTE043,"Jl. Setiabudi No. 256, Semarang","Jl. Ahmad Yani No. 175, Surabaya",5.9,dokumen,express,2023-07-30,2023-07-31,2023-08-03,delivered,106200,TRK2307300003
SHP01887,CUS0045,RTE076,"Jl. Pemuda No. 225, Palembang","Jl. Pajajaran No. 112, Jakarta",42.2,paket_sedang,regular,2024-03-03,2024-03-06,,in_transit,400900,TRK2403030004
SHP01888,CUS0021,RTE044,"Jl. Pemuda No. 84, Semarang","Jl. Melati No. 27, Denpasar",22.8,paket_besar,express,2024-01-08,2024-01-10,2024-01-12,delivered,592800,TRK2401080002
SHP01889,CUS0307,RTE062,"Jl. Cendrawasih No. 61, Yogyakarta","Jl. Asia Afrika No. 56, Solo",2.7,fragile,express,2024-08-26,2024-08-27,2024-08-27,delivered,43200,TRK2408260003
SHP01890,CUS0461,RTE047,"Jl. Pemuda No. 180, Medan","Jl. Cendrawasih No. 175, Pekanbaru",23.1,paket_sedang,regular,2022-11-07,2022-11-10,2022-11-10,delivered,219450,TRK2211070002
SHP01891,CUS0591,RTE027,"Jl. Pemuda No. 260, Surabaya","Jl. Hayam Wuruk No. 138, Medan",47.2,paket_sedang,same_day,2023-02-21,2023-02-21,2023-02-22,delivered,3044400,TRK2302210003
SHP01892,CUS0520,RTE034,"Jl. Raya Bogor No. 195, Bandung","Jl. Anggrek No. 179, Yogyakarta",37.1,dokumen,regular,2024-02-16,2024-02-19,2024-02-21,delivered,352450,TRK2402160002
SHP01893,CUS0187,RTE053,"Jl. Gatot Subroto No. 112, Makassar","Jl. Anggrek No. 68, Denpasar",46.6,paket_besar,express,2022-03-11,2022-03-13,2022-03-14,delivered,1281500,TRK2203110001
SHP01894,CUS0454,RTE057,"Jl. Mawar No. 225, Denpasar","Jl. Cempaka No. 192, Mataram",23.5,paket_besar,regular,2024-04-12,2024-04-14,2024-04-14,delivered,188000,TRK2404120003
SHP01895,CUS0229,RTE064,"Jl. Mawar No. 95, Yogyakarta","Jl. Pajajaran No. 228, Semarang",3.6,paket_besar,regular,2024-06-15,2024-06-17,2024-06-19,delivered,27000,TRK2406150002
SHP01896,CUS0367,RTE016,"Jl. Diponegoro No. 284, Jakarta","Jl. Cempaka No. 215, Manado",8.7,paket_sedang,regular,2024-04-13,2024-04-20,2024-04-21,delivered,187050,TRK2404130003
SHP01897,CUS0172,RTE037,"Jl. Merdeka No. 84, Bandung","Jl. Veteran No. 99, Malang",34.3,paket_besar,regular,2022-10-21,2022-10-25,,returned,411600,TRK2210210001
SHP01898,CUS0221,RTE079,"Jl. Mangga No. 118, Pontianak","Jl. Ahmad Yani No. 144, Jakarta",19.0,paket_besar,same_day,2022-02-26,2022-02-26,2022-02-28,delivered,641250,TRK2202260003
SHP01899,CUS0387,RTE073,"Jl. Ahmad Yani No. 117, Pekanbaru","Jl. Raya Bogor No. 2, Medan",20.0,paket_kecil,regular,2023-01-26,2023-01-29,2023-01-29,delivered,190000,TRK2301260001
SHP01900,CUS0551,RTE051,"Jl. Hayam Wuruk No. 72, Medan","Jl. Cempaka No. 157, Batam",4.6,paket_sedang,regular,2024-09-14,2024-09-18,2024-09-20,delivered,55200,TRK2409140002
SHP01901,CUS0050,RTE005,"Jl. Imam Bonjol No. 136, Jakarta","Jl. Ahmad Yani No. 272, Semarang",44.3,paket_sedang,regular,2024-12-24,2024-12-27,2024-12-28,delivered,420850,TRK2412240002
SHP01902,CUS0349,RTE032,"Jl. Asia Afrika No. 60, Bandung","Jl. Mangga No. 267, Bogor",39.2,paket_kecil,regular,2023-12-18,2023-12-20,2023-12-25,delivered,313600,TRK2312180002
SHP01903,CUS0147,RTE068,"Jl. Sudirman No. 166, Balikpapan","Jl. Veteran No. 228, Banjarmasin",20.6,fragile,regular,2024-01-18,2024-01-21,2024-01-21,delivered,195700,TRK2401180002
SHP01904,CUS0031,RTE062,"Jl. Kenanga No. 218, Yogyakarta","Jl. Kenanga No. 272, Solo",31.9,paket_sedang,regular,2022-02-26,2022-02-27,,delivered,239250,TRK2202260004
SHP01905,CUS0185,RTE006,"Jl. Veteran No. 67, Jakarta","Jl. Pahlawan No. 63, Surabaya",12.5,dokumen,express,2022-03-12,2022-03-14,2022-03-17,delivered,287500,TRK2203120002
SHP01906,CUS0096,RTE080,"Jl. Margonda No. 167, Manado","Jl. Kenanga No. 206, Gorontalo",48.2,fragile,express,2022-09-27,2022-09-29,2022-09-30,delivered,1060400,TRK2209270004
SHP01907,CUS0484,RTE073,"Jl. Anggrek No. 248, Pekanbaru","Jl. Pahlawan No. 266, Medan",24.9,paket_besar,express,2022-06-06,2022-06-07,,in_transit,572700,TRK2206060003
SHP01908,CUS0258,RTE021,"Jl. Pemuda No. 291, Surabaya","Jl. Gajah Mada No. 210, Yogyakarta",8.8,paket_besar,express,2024-03-14,2024-03-15,2024-03-15,delivered,176000,TRK2403140002
SHP01909,CUS0118,RTE055,"Jl. Sudirman No. 121, Makassar","Jl. Merdeka No. 94, Surabaya",27.1,paket_sedang,express,2022-01-10,2022-01-13,2022-01-12,delivered,731700,TRK2201100003
SHP01910,CUS0081,RTE006,"Jl. Pahlawan No. 270, Jakarta","Jl. Melati No. 160, Surabaya",17.0,dokumen,regular,2022-10-29,2022-11-02,2022-11-03,delivered,195500,TRK2210290002
SHP01911,CUS0004,RTE011,"Jl. Pajajaran No. 251, Jakarta","Jl. Gajah Mada No. 153, Medan",18.4,paket_kecil,regular,2023-07-19,2023-07-24,,in_transit,331200,TRK2307190006
SHP01912,CUS0543,RTE064,"Jl. Cempaka No. 71, Yogyakarta","Jl. Raya Bogor No. 35, Semarang",2.9,paket_besar,regular,2024-04-30,2024-05-02,2024-05-02,delivered,21750,TRK2404300002
SHP01913,CUS0478,RTE041,"Jl. Kebon Jeruk No. 10, Semarang","Jl. Setiabudi No. 51, Solo",17.8,paket_sedang,express,2024-07-05,2024-07-06,2024-07-06,delivered,284800,TRK2407050001
SHP01914,CUS0175,RTE007,"Jl. Veteran No. 204, Jakarta","Jl. Thamrin No. 247, Yogyakarta",26.8,paket_besar,regular,2025-01-16,2025-01-19,,in_transit,281400,TRK2501160004
SHP01915,CUS0194,RTE026,"Jl. Sudirman No. 294, Surabaya","Jl. Gajah Mada No. 260, Solo",47.6,paket_kecil,regular,2023-03-19,2023-03-21,,in_transit,404600,TRK2303190003
SHP01916,CUS0408,RTE069,"Jl. Margonda No. 6, Balikpapan","Jl. Cendrawasih No. 26, Pontianak",39.8,paket_besar,regular,2024-07-01,2024-07-05,2024-07-10,delivered,517400,TRK2407010002
SHP01917,CUS0158,RTE030,"Jl. Diponegoro No. 206, Surabaya","Jl. Melati No. 39, Palembang",13.5,paket_sedang,regular,2024-10-21,2024-10-26,2024-10-28,delivered,189000,TRK2410210003
SHP01918,CUS0472,RTE001,"Jl. Asia Afrika No. 187, Jakarta","Jl. Thamrin No. 55, Bandung",28.3,paket_sedang,express,2022-09-28,2022-09-29,2022-09-28,delivered,481100,TRK2209280002
SHP01919,CUS0133,RTE045,"Jl. Gatot Subroto No. 293, Semarang","Jl. Diponegoro No. 24, Medan",6.0,paket_sedang,express,2023-12-24,2023-12-27,2023-12-27,delivered,270000,TRK2312240002
SHP01920,CUS0233,RTE020,"Jl. Mangga No. 231, Surabaya","Jl. Sudirman No. 138, Malang",28.8,paket_besar,same_day,2024-09-03,2024-09-03,,delivered,691200,TRK2409030002
SHP01921,CUS0600,RTE044,"Jl. Anggrek No. 83, Semarang","Jl. Mangga No. 53, Denpasar",17.2,fragile,express,2024-02-01,2024-02-03,2024-02-06,delivered,447200,TRK2402010001
SHP01922,CUS0128,RTE010,"Jl. Cendrawasih No. 109, Jakarta","Jl. Cempaka No. 228, Denpasar",4.3,paket_sedang,regular,2024-08-13,2024-08-17,2024-08-17,delivered,60200,TRK2408130005
SHP01923,CUS0471,RTE039,"Jl. Margonda No. 57, Bandung","Jl. Pemuda No. 94, Denpasar",15.0,paket_besar,regular,2024-04-23,2024-04-27,2024-04-27,delivered,202500,TRK2404230004
SHP01924,CUS0134,RTE045,"Jl. Cempaka No. 41, Semarang","Jl. Anggrek No. 280, Medan",12.0,dokumen,regular,2024-08-20,2024-08-26,2024-08-28,delivered,240000,TRK2408200008
SHP01925,CUS0242,RTE056,"Jl. Margonda No. 237, Makassar","Jl. Melati No. 88, Kendari",44.1,paket_kecil,regular,2023-09-19,2023-09-22,2023-09-22,delivered,418950,TRK2309190001
SHP01926,CUS0351,RTE039,"Jl. Cempaka No. 237, Bandung","Jl. Anggrek No. 254, Denpasar",8.3,fragile,regular,2024-01-12,2024-01-16,2024-01-17,delivered,112050,TRK2401120001
SHP01927,CUS0346,RTE052,"Jl. Setiabudi No. 158, Makassar","Jl. Veteran No. 266, Manado",43.3,paket_sedang,regular,2022-04-07,2022-04-12,,in_transit,649500,TRK2204070005
SHP01928,CUS0232,RTE035,"Jl. Kenanga No. 10, Bandung","Jl. Kebon Jeruk No. 152, Surabaya",6.4,paket_sedang,regular,2022-04-14,2022-04-18,2022-04-19,delivered,73600,TRK2204140002
SHP01929,CUS0052,RTE073,"Jl. Pemuda No. 5, Pekanbaru","Jl. Cempaka No. 34, Medan",21.0,paket_kecil,regular,2024-09-05,2024-09-08,2024-09-08,delivered,199500,TRK2409050002
SHP01930,CUS0295,RTE022,"Jl. Imam Bonjol No. 196, Surabaya","Jl. Margonda No. 71, Semarang",6.4,paket_kecil,regular,2022-03-09,2022-03-12,,in_transit,57600,TRK2203090005
SHP01931,CUS0227,RTE053,"Jl. Cempaka No. 119, Makassar","Jl. Thamrin No. 44, Denpasar",35.9,paket_kecil,express,2022-05-01,2022-05-03,2022-05-06,delivered,987250,TRK2205010006
SHP01932,CUS0341,RTE019,"Jl. Mawar No. 124, Jakarta","Jl. Asia Afrika No. 59, Banjarmasin",37.6,paket_kecil,regular,2024-03-22,2024-03-26,2024-03-26,delivered,507600,TRK2403220003
SHP01933,CUS0068,RTE034,"Jl. Melati No. 169, Bandung","Jl. Cendrawasih No. 293, Yogyakarta",48.5,dokumen,regular,2022-05-15,2022-05-18,2022-05-19,delivered,460750,TRK2205150002
SHP01934,CUS0129,RTE079,"Jl. Veteran No. 112, Pontianak","Jl. Hayam Wuruk No. 271, Jakarta",49.3,paket_kecil,regular,2022-12-02,2022-12-06,2022-12-06,delivered,566950,TRK2212020002
SHP01935,CUS0552,RTE032,"Jl. Setiabudi No. 166, Bandung","Jl. Cempaka No. 214, Bogor",34.3,fragile,express,2024-09-03,2024-09-04,2024-09-06,delivered,548800,TRK2409030003
SHP01936,CUS0085,RTE046,"Jl. Veteran No. 11, Medan","Jl. Pahlawan No. 86, Padang",21.6,fragile,same_day,2023-09-09,2023-09-09,,in_transit,777600,TRK2309090001
SHP01937,CUS0477,RTE031,"Jl. Imam Bonjol No. 167, Surabaya","Jl. Sudirman No. 22, Pekanbaru",36.0,paket_kecil,express,2022-02-02,2022-02-05,2022-02-06,delivered,1458000,TRK2202020005
SHP01938,CUS0057,RTE056,"Jl. Pemuda No. 233, Makassar","Jl. Cendrawasih No. 35, Kendari",43.2,paket_sedang,regular,2022-10-26,2022-10-29,2022-10-30,delivered,410400,TRK2210260005
SHP01939,CUS0501,RTE032,"Jl. Pajajaran No. 167, Bandung","Jl. Hayam Wuruk No. 134, Bogor",33.0,dokumen,regular,2022-12-27,2022-12-29,2022-12-30,delivered,264000,TRK2212270003
SHP01940,CUS0128,RTE052,"Jl. Cempaka No. 253, Makassar","Jl. Cempaka No. 74, Manado",36.2,paket_besar,same_day,2024-06-05,2024-06-05,2024-06-05,delivered,1547550,TRK2406050001
SHP01941,CUS0373,RTE035,"Jl. Mangga No. 116, Bandung","Jl. Cempaka No. 101, Surabaya",15.4,paket_kecil,express,2024-03-30,2024-04-02,2024-04-03,delivered,408100,TRK2403300003
SHP01942,CUS0284,RTE041,"Jl. Merdeka No. 94, Semarang","Jl. Margonda No. 178, Solo",8.8,paket_sedang,express,2023-04-01,2023-04-02,2023-04-02,delivered,140800,TRK2304010003
SHP01943,CUS0203,RTE032,"Jl. Anggrek No. 51, Bandung","Jl. Veteran No. 127, Bogor",1.1,paket_sedang,regular,2023-11-29,2023-12-01,2023-12-01,delivered,8800,TRK2311290004
SHP01944,CUS0214,RTE007,"Jl. Pahlawan No. 118, Jakarta","Jl. Cendrawasih No. 159, Yogyakarta",5.2,paket_kecil,regular,2024-09-01,2024-09-04,2024-09-07,delivered,54600,TRK2409010002
SHP01945,CUS0023,RTE073,"Jl. Kenanga No. 192, Pekanbaru","Jl. Merdeka No. 235, Medan",7.9,paket_kecil,regular,2022-04-02,2022-04-05,2022-04-05,delivered,75050,TRK2204020001
SHP01946,CUS0075,RTE052,"Jl. Thamrin No. 65, Makassar","Jl. Veteran No. 68, Manado",16.4,paket_besar,express,2022-07-03,2022-07-06,,returned,467400,TRK2207030001
SHP01947,CUS0375,RTE046,"Jl. Hayam Wuruk No. 274, Medan","Jl. Melati No. 28, Padang",40.2,fragile,regular,2022-04-18,2022-04-21,2022-04-21,delivered,442200,TRK2204180004
SHP01948,CUS0156,RTE039,"Jl. Hayam Wuruk No. 202, Bandung","Jl. Pemuda No. 37, Denpasar",4.0,paket_sedang,regular,2024-02-02,2024-02-06,2024-02-09,delivered,54000,TRK2402020003
SHP01949,CUS0135,RTE042,"Jl. Veteran No. 262, Semarang","Jl. Thamrin No. 249, Malang",38.6,dokumen,regular,2023-05-26,2023-05-29,2023-05-31,delivered,366700,TRK2305260001
