record_id,shipment_id,status,update_timestamp,location,notes
RCD06012,SHP01899,arrived_at_hub,2023-01-27 01:46:00,Hub Medan,Paket tiba di hub Medan
RCD06013,SHP01899,delivered,2023-01-27 01:55:00,Medan,Delivered successfully
RCD06014,SHP01900,pickup_confirmed,2024-09-14 00:00:00,Medan,Paket dijemput kurir
RCD06015,SHP01900,delivered,2024-09-18 13:57:00,Batam,Berhasil diserahkan ke penerima
RCD06016,SHP01901,pickup_confirmed,2024-12-24 00:00:00,Jakarta,Kurir telah menjemput paket
RCD06017,SHP01901,delivered,2024-12-25 23:44:00,Semarang,Berhasil diserahkan ke penerima
RCD06018,SHP01902,pickup_confirmed,2023-12-18 00:00:00,Bandung,
RCD06019,SHP01902,in_transit,2023-12-23 07:27:00,Transit Bandung,Transit menuju kota tujuan
RCD06020,SHP01902,out_for_delivery,2023-12-23 13:28:00,Bogor,Kurir berangkat untuk pengantaran
RCD06021,SHP01902,delivered,2023-12-24 05:03:00,Bogor,
RCD06022,SHP01903,pickup_confirmed,2024-01-18 00:00:00,Balikpapan,Pickup confirmed di lokasi pengirim
RCD06023,SHP01903,in_transit,2024-01-18 19:55:00,Transit Balikpapan,
RCD06024,SHP01903,arrived_at_hub,2024-01-19 04:03:00,Hub Banjarmasin,
RCD06025,SHP01903,out_for_delivery,2024-01-20 17:11:00,Banjarmasin,Kurir berangkat untuk pengantaran
RCD06026,SHP01903,delivered,2024-01-20 20:10:00,Banjarmasin,Berhasil diserahkan ke penerima
RCD06027,SHP01904,pickup_confirmed,2022-02-26 00:00:00,Yogyakarta,Paket dijemput kurir
RCD06028,SHP01904,in_transit,2022-02-26 20:35:00,Transit Yogyakarta,Paket sedang dikirim menuju Solo
RCD06029,SHP01904,delivered,2022-03-01 22:04:00,Solo,
RCD06030,SHP01905,pickup_confirmed,2022-03-12 00:00:00,Jakarta,Paket dijemput kurir
RCD06031,SHP01905,in_transit,2022-03-12 16:25:00,Transit Jakarta,Transit menuju kota tujuan
RCD06032,SHP01905,arrived_at_hub,2022-03-12 16:39:00,Hub Surabaya,Sorting di hub Surabaya
RCD06033,SHP01905,out_for_delivery,2022-03-14 03:30:00,Surabaya,Out for delivery
RCD06034,SHP01905,delivered,2022-03-15 16:53:00,Surabaya,
RCD06035,SHP01906,pickup_confirmed,2022-09-27 00:00:00,Manado,Pickup confirmed di lokasi pengirim
RCD06036,SHP01906,in_transit,2022-09-28 10:37:00,Transit Manado,
RCD06037,SHP01906,delivered,2022-09-28 12:55:00,Gorontalo,Berhasil diserahkan ke penerima
RCD06038,SHP01907,pickup_confirmed,2022-06-06 00:00:00,Pekanbaru,Kurir telah menjemput paket
RCD06039,SHP01907,in_transit,2022-06-06 20:46:00,Transit Pekanbaru,Transit menuju kota tujuan
RCD06040,SHP01907,arrived_at_hub,2022-06-08 15:27:00,Hub Medan,Paket tiba di hub Medan
RCD06041,SHP01908,pickup_confirmed,2024-03-14 00:00:00,Surabaya,Kurir telah menjemput paket
RCD06042,SHP01908,arrived_at_hub,2024-03-14 12:59:00,Hub Yogyakarta,Sorting di hub Yogyakarta
RCD06043,SHP01908,out_for_delivery,2024-03-14 15:00:00,Yogyakarta,Paket siap diantar ke alamat tujuan
RCD06044,SHP01908,delivered,2024-03-14 15:03:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD06045,SHP01909,pickup_confirmed,2022-01-10 00:00:00,Makassar,Kurir telah menjemput paket
RCD06046,SHP01909,arrived_at_hub,2022-01-10 21:37:00,Hub Surabaya,
RCD06047,SHP01909,out_for_delivery,2022-01-11 10:10:00,Surabaya,Paket siap diantar ke alamat tujuan
RCD06048,SHP01909,delivered,2022-01-11 12:25:00,Surabaya,Berhasil diserahkan ke penerima
RCD06049,SHP01910,pickup_confirmed,2022-10-29 00:00:00,Jakarta,Paket dijemput kurir
RCD06050,SHP01910,delivered,2022-11-02 23:28:00,Surabaya,Paket diterima oleh penerima
RCD06051,SHP01911,pickup_confirmed,2023-07-19 00:00:00,Jakarta,Paket dijemput kurir
RCD06052,SHP01911,in_transit,2023-07-21 23:22:00,Transit Jakarta,
RCD06053,SHP01911,arrived_at_hub,2023-07-22 03:52:00,Hub Medan,Paket tiba di hub Medan
RCD06054,SHP01912,pickup_confirmed,2024-04-30 00:00:00,Yogyakarta,Paket dijemput kurir
RCD06055,SHP01912,arrived_at_hub,2024-05-01 19:36:00,Hub Semarang,
RCD06056,SHP01912,out_for_delivery,2024-05-01 21:46:00,Semarang,Out for delivery
RCD06057,SHP01912,delivered,2024-05-01 23:40:00,Semarang,Berhasil diserahkan ke penerima
RCD06058,SHP01913,pickup_confirmed,2024-07-05 00:00:00,Semarang,Paket dijemput kurir
RCD06059,SHP01913,delivered,2024-07-05 20:16:00,Solo,
RCD06060,SHP01914,pickup_confirmed,2025-01-16 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD06061,SHP01914,in_transit,2025-01-16 15:53:00,Transit Jakarta,Paket sedang dikirim menuju Yogyakarta
RCD06062,SHP01914,arrived_at_hub,2025-01-17 16:32:00,Hub Yogyakarta,Sorting di hub Yogyakarta
RCD06063,SHP01915,pickup_confirmed,2023-03-19 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD06064,SHP01915,arrived_at_hub,2023-03-19 15:00:00,Hub Solo,
RCD06065,SHP01916,pickup_confirmed,2024-07-01 00:00:00,Balikpapan,Paket dijemput kurir
RCD06066,SHP01916,in_transit,2024-07-05 06:45:00,Transit Balikpapan,Paket sedang dikirim menuju Pontianak
RCD06067,SHP01916,arrived_at_hub,2024-07-06 22:26:00,Hub Pontianak,Paket tiba di hub Pontianak
RCD06068,SHP01916,out_for_delivery,2024-07-07 13:04:00,Pontianak,
RCD06069,SHP01916,delivered,2024-07-08 20:34:00,Pontianak,Delivered successfully
RCD06070,SHP01917,pickup_confirmed,2024-10-21 00:00:00,Surabaya,Kurir telah menjemput paket
RCD06071,SHP01917,in_transit,2024-10-25 18:48:00,Transit Surabaya,Transit menuju kota tujuan
RCD06072,SHP01917,delivered,2024-10-27 16:08:00,Palembang,
RCD06073,SHP01918,pickup_confirmed,2022-09-28 00:00:00,Jakarta,Paket dijemput kurir
RCD06074,SHP01918,in_transit,2022-09-28 00:10:00,Transit Jakarta,Dalam perjalanan ke Bandung
RCD06075,SHP01918,arrived_at_hub,2022-09-28 00:27:00,Hub Bandung,Sorting di hub Bandung
RCD06076,SHP01918,delivered,2022-09-28 00:52:00,Bandung,
RCD06077,SHP01919,pickup_confirmed,2023-12-24 00:00:00,Semarang,Kurir telah menjemput paket
RCD06078,SHP01919,arrived_at_hub,2023-12-25 08:33:00,Hub Medan,Sorting di hub Medan
RCD06079,SHP01919,out_for_delivery,2023-12-26 12:42:00,Medan,Kurir berangkat untuk pengantaran
RCD06080,SHP01919,delivered,2023-12-26 23:14:00,Medan,Paket diterima oleh penerima
RCD06081,SHP01920,pickup_confirmed,2024-09-03 00:00:00,Surabaya,Paket dijemput kurir
RCD06082,SHP01920,delivered,2024-09-05 16:55:00,Malang,Paket diterima oleh penerima
RCD06083,SHP01921,pickup_confirmed,2024-02-01 00:00:00,Semarang,Kurir telah menjemput paket
RCD06084,SHP01921,in_transit,2024-02-02 00:04:00,Transit Semarang,Transit menuju kota tujuan
RCD06085,SHP01921,arrived_at_hub,2024-02-03 23:01:00,Hub Denpasar,Sorting di hub Denpasar
RCD06086,SHP01921,out_for_delivery,2024-02-04 01:39:00,Denpasar,Paket siap diantar ke alamat tujuan
RCD06087,SHP01921,delivered,2024-02-05 18:32:00,Denpasar,Delivered successfully
RCD06088,SHP01922,pickup_confirmed,2024-08-13 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD06089,SHP01922,in_transit,2024-08-15 13:09:00,Transit Jakarta,Transit menuju kota tujuan
RCD06090,SHP01922,delivered,2024-08-16 13:42:00,Denpasar,Berhasil diserahkan ke penerima
RCD06091,SHP01923,pickup_confirmed,2024-04-23 00:00:00,Bandung,
RCD06092,SHP01923,arrived_at_hub,2024-04-25 16:40:00,Hub Denpasar,Arrived at distribution center
RCD06093,SHP01923,delivered,2024-04-26 09:11:00,Denpasar,Paket diterima oleh penerima
RCD06094,SHP01924,pickup_confirmed,2024-08-20 00:00:00,Semarang,Kurir telah menjemput paket
RCD06095,SHP01924,arrived_at_hub,2024-08-25 14:39:00,Hub Medan,Sorting di hub Medan
RCD06096,SHP01924,delivered,2024-08-27 01:25:00,Medan,Delivered successfully
RCD06097,SHP01925,pickup_confirmed,2023-09-19 00:00:00,Makassar,Kurir telah menjemput paket
RCD06098,SHP01925,arrived_at_hub,2023-09-20 07:59:00,Hub Kendari,Arrived at distribution center
RCD06099,SHP01925,delivered,2023-09-20 19:50:00,Kendari,Paket diterima oleh penerima
RCD06100,SHP01926,pickup_confirmed,2024-01-12 00:00:00,Bandung,Paket dijemput kurir
RCD06101,SHP01926,arrived_at_hub,2024-01-16 01:33:00,Hub Denpasar,
RCD06102,SHP01926,out_for_delivery,2024-01-16 06:41:00,Denpasar,Paket siap diantar ke alamat tujuan
RCD06103,SHP01926,delivered,2024-01-16 18:56:00,Denpasar,Paket diterima oleh penerima
RCD06104,SHP01927,pickup_confirmed,2022-04-07 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD06105,SHP01927,arrived_at_hub,2022-04-08 15:01:00,Hub Manado,Paket tiba di hub Manado
RCD06106,SHP01928,pickup_confirmed,2022-04-14 00:00:00,Bandung,Paket dijemput kurir
RCD06107,SHP01928,in_transit,2022-04-14 20:26:00,Transit Bandung,Dalam perjalanan ke Surabaya
RCD06108,SHP01928,delivered,2022-04-17 23:55:00,Surabaya,Berhasil diserahkan ke penerima
RCD06109,SHP01929,pickup_confirmed,2024-09-05 00:00:00,Pekanbaru,Pickup confirmed di lokasi pengirim
RCD06110,SHP01929,in_transit,2024-09-05 20:39:00,Transit Pekanbaru,Dalam perjalanan ke Medan
RCD06111,SHP01929,out_for_delivery,2024-09-06 11:17:00,Medan,Out for delivery
RCD06112,SHP01929,delivered,2024-09-07 19:48:00,Medan,Berhasil diserahkan ke penerima
RCD06113,SHP01930,pickup_confirmed,2022-03-09 00:00:00,Surabaya,Paket dijemput kurir
RCD06114,SHP01930,in_transit,2022-03-09 08:50:00,Transit Surabaya,Paket sedang dikirim menuju Semarang
RCD06115,SHP01930,arrived_at_hub,2022-03-11 13:55:00,Hub Semarang,
RCD06116,SHP01931,pickup_confirmed,2022-05-01 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD06117,SHP01931,out_for_delivery,2022-05-04 14:20:00,Denpasar,Out for delivery
RCD06118,SHP01931,delivered,2022-05-04 22:26:00,Denpasar,Paket diterima oleh penerima
RCD06119,SHP01932,pickup_confirmed,2024-03-22 00:00:00,Jakarta,Paket dijemput kurir
RCD06120,SHP01932,in_transit,2024-03-24 00:50:00,Transit Jakarta,
RCD06121,SHP01932,out_for_delivery,2024-03-24 09:15:00,Banjarmasin,Kurir berangkat untuk pengantaran
RCD06122,SHP01932,delivered,2024-03-25 21:42:00,Banjarmasin,Delivered successfully
RCD06123,SHP01933,pickup_confirmed,2022-05-15 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD06124,SHP01933,in_transit,2022-05-17 14:37:00,Transit Bandung,Paket sedang dikirim menuju Yogyakarta
RCD06125,SHP01933,delivered,2022-05-18 00:28:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD06126,SHP01934,pickup_confirmed,2022-12-02 00:00:00,Pontianak,
RCD06127,SHP01934,arrived_at_hub,2022-12-03 00:02:00,Hub Jakarta,Arrived at distribution center
RCD06128,SHP01934,out_for_delivery,2022-12-03 15:03:00,Jakarta,Kurir berangkat untuk pengantaran
RCD06129,SHP01934,delivered,2022-12-05 17:12:00,Jakarta,Paket diterima oleh penerima
RCD06130,SHP01935,pickup_confirmed,2024-09-03 00:00:00,Bandung,Kurir telah menjemput paket
RCD06131,SHP01935,arrived_at_hub,2024-09-03 08:32:00,Hub Bogor,Arrived at distribution center
RCD06132,SHP01935,delivered,2024-09-05 06:08:00,Bogor,Paket diterima oleh penerima
RCD06133,SHP01936,pickup_confirmed,2023-09-09 00:00:00,Medan,Kurir telah menjemput paket
RCD06134,SHP01936,arrived_at_hub,2023-09-12 08:15:00,Hub Padang,Arrived at distribution center
RCD06135,SHP01937,pickup_confirmed,2022-02-02 00:00:00,Surabaya,
RCD06136,SHP01937,in_transit,2022-02-03 21:29:00,Transit Surabaya,Dalam perjalanan ke Pekanbaru
RCD06137,SHP01937,arrived_at_hub,2022-02-04 20:09:00,Hub Pekanbaru,Arrived at distribution center
RCD06138,SHP01937,out_for_delivery,2022-02-05 22:13:00,Pekanbaru,Kurir berangkat untuk pengantaran
RCD06139,SHP01937,delivered,2022-02-05 22:55:00,Pekanbaru,Delivered successfully
RCD06140,SHP01938,pickup_confirmed,2022-10-26 00:00:00,Makassar,
RCD06141,SHP01938,out_for_delivery,2022-10-29 05:28:00,Kendari,
RCD06142,SHP01938,delivered,2022-10-29 11:44:00,Kendari,Paket diterima oleh penerima
RCD06143,SHP01939,pickup_confirmed,2022-12-27 00:00:00,Bandung,
RCD06144,SHP01939,in_transit,2022-12-27 19:10:00,Transit Bandung,Paket sedang dikirim menuju Bogor
RCD06145,SHP01939,out_for_delivery,2022-12-28 20:52:00,Bogor,
RCD06146,SHP01939,delivered,2022-12-29 08:33:00,Bogor,Delivered successfully
RCD06147,SHP01940,pickup_confirmed,2024-06-05 00:00:00,Makassar,Kurir telah menjemput paket
RCD06148,SHP01940,delivered,2024-06-05 00:42:00,Manado,Delivered successfully
RCD06149,SHP01941,pickup_confirmed,2024-03-30 00:00:00,Bandung,Paket dijemput kurir
RCD06150,SHP01941,in_transit,2024-04-01 18:26:00,Transit Bandung,Transit menuju kota tujuan
RCD06151,SHP01941,out_for_delivery,2024-04-01 23:10:00,Surabaya,
RCD06152,SHP01941,delivered,2024-04-02 20:46:00,Surabaya,Delivered successfully
RCD06153,SHP01942,pickup_confirmed,2023-04-01 00:00:00,Semarang,Kurir telah menjemput paket
RCD06154,SHP01942,in_transit,2023-04-01 20:33:00,Transit Semarang,Paket sedang dikirim menuju Solo
RCD06155,SHP01942,delivered,2023-04-01 23:34:00,Solo,Delivered successfully
RCD06156,SHP01943,pickup_confirmed,2023-11-29 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD06157,SHP01943,in_transit,2023-11-29 23:53:00,Transit Bandung,
RCD06158,SHP01943,out_for_delivery,2023-11-30 04:01:00,Bogor,Kurir berangkat untuk pengantaran
RCD06159,SHP01943,delivered,2023-11-30 09:19:00,Bogor,Paket diterima oleh penerima
RCD06160,SHP01944,pickup_confirmed,2024-09-01 00:00:00,Jakarta,Paket dijemput kurir
RCD06161,SHP01944,in_transit,2024-09-01 16:21:00,Transit Jakarta,Transit menuju kota tujuan
RCD06162,SHP01944,arrived_at_hub,2024-09-04 03:52:00,Hub Yogyakarta,
RCD06163,SHP01944,out_for_delivery,2024-09-06 10:45:00,Yogyakarta,Out for delivery
RCD06164,SHP01944,delivered,2024-09-06 23:04:00,Yogyakarta,Delivered successfully
RCD06165,SHP01945,pickup_confirmed,2022-04-02 00:00:00,Pekanbaru,Pickup confirmed di lokasi pengirim
RCD06166,SHP01945,in_transit,2022-04-03 05:17:00,Transit Pekanbaru,Transit menuju kota tujuan
RCD06167,SHP01945,arrived_at_hub,2022-04-03 12:52:00,Hub Medan,Paket tiba di hub Medan
RCD06168,SHP01945,out_for_delivery,2022-04-04 09:37:00,Medan,Paket siap diantar ke alamat tujuan
RCD06169,SHP01945,delivered,2022-04-04 12:28:00,Medan,Paket diterima oleh penerima
RCD06170,SHP01946,pickup_confirmed,2022-07-03 00:00:00,Makassar,
RCD06171,SHP01946,in_transit,2022-07-04 12:54:00,Transit Makassar,Transit menuju kota tujuan
RCD06172,SHP01946,out_for_delivery,2022-07-05 10:41:00,Manado,Out for delivery
RCD06173,SHP01946,returned_to_sender,2022-07-06 08:50:00,Makassar,Return to sender — pengantaran gagal 3x
RCD06174,SHP01947,pickup_confirmed,2022-04-18 00:00:00,Medan,
RCD06175,SHP01947,delivered,2022-04-19 05:33:00,Padang,
RCD06176,SHP01948,pickup_confirmed,2024-02-02 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD06177,SHP01948,in_transit,2024-02-04 01:42:00,Transit Bandung,Paket sedang dikirim menuju Denpasar
RCD06178,SHP01948,delivered,2024-02-06 19:16:00,Denpasar,
RCD06179,SHP01949,pickup_confirmed,2023-05-26 00:00:00,Semarang,Kurir telah menjemput paket
RCD06180,SHP01949,arrived_at_hub,2023-05-26 15:57:00,Hub Malang,Arrived at distribution center
RCD06181,SHP01949,out_for_delivery,2023-05-27 06:05:00,Malang,Kurir berangkat untuk pengantaran
RCD06182,SHP01949,delivered,2023-05-30 16:35:00,Malang,Berhasil diserahkan ke penerima
RCD06183,SHP01950,pickup_confirmed,2022-05-21 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD06184,SHP01950,out_for_delivery,2022-05-21 10:31:00,Tangerang,Paket siap diantar ke alamat tujuan
RCD06185,SHP01950,delivered,2022-05-21 23:35:00,Tangerang,
RCD06186,SHP01951,pickup_confirmed,2024-06-04 00:00:00,Jakarta,Paket dijemput kurir
RCD06187,SHP01951,in_transit,2024-06-07 23:39:00,Transit Jakarta,Transit menuju kota tujuan
RCD06188,SHP01951,delivered,2024-06-09 18:36:00,Makassar,Delivered successfully
RCD06189,SHP01952,pickup_confirmed,2022-09-04 00:00:00,Yogyakarta,
RCD06190,SHP01952,in_transit,2022-09-05 18:12:00,Transit Yogyakarta,Paket sedang dikirim menuju Bandung
RCD06191,SHP01952,arrived_at_hub,2022-09-08 03:38:00,Hub Bandung,Arrived at distribution center
RCD06192,SHP01952,delivered,2022-09-08 23:05:00,Bandung,
RCD06193,SHP01953,pickup_confirmed,2023-10-10 00:00:00,Jakarta,Paket dijemput kurir
RCD06194,SHP01953,delivered,2023-10-13 21:49:00,Denpasar,Delivered successfully
RCD06195,SHP01954,pickup_confirmed,2024-02-29 00:00:00,Denpasar,
RCD06196,SHP01954,out_for_delivery,2024-03-01 00:24:00,Lombok,Out for delivery
RCD06197,SHP01954,delivered,2024-03-01 03:43:00,Lombok,
RCD06198,SHP01955,pickup_confirmed,2024-05-15 00:00:00,Makassar,Kurir telah menjemput paket
RCD06199,SHP01955,out_for_delivery,2024-05-15 11:00:00,Balikpapan,Paket siap diantar ke alamat tujuan
RCD06200,SHP01955,delivered,2024-05-15 22:39:00,Balikpapan,
RCD06201,SHP01956,pickup_confirmed,2024-05-05 00:00:00,Jakarta,Paket dijemput kurir
RCD06202,SHP01956,out_for_delivery,2024-05-06 13:33:00,Surabaya,Paket siap diantar ke alamat tujuan
RCD06203,SHP01956,delivered,2024-05-06 20:36:00,Surabaya,
RCD06204,SHP01957,pickup_confirmed,2023-03-01 00:00:00,Surabaya,
RCD06205,SHP01957,returned_to_sender,2023-03-05 03:44:00,Surabaya,Dikembalikan setelah gagal antar
RCD06206,SHP01958,pickup_confirmed,2024-08-26 00:00:00,Bandung,Paket dijemput kurir
RCD06207,SHP01958,in_transit,2024-08-28 03:55:00,Transit Bandung,Transit menuju kota tujuan
RCD06208,SHP01958,arrived_at_hub,2024-08-28 15:52:00,Hub Solo,Sorting di hub Solo
RCD06209,SHP01959,pickup_confirmed,2023-12-19 00:00:00,Medan,
RCD06210,SHP01959,delivered,2023-12-21 01:00:00,Padang,Berhasil diserahkan ke penerima
RCD06211,SHP01960,pickup_confirmed,2022-01-25 00:00:00,Semarang,
RCD06212,SHP01960,in_transit,2022-01-26 18:25:00,Transit Semarang,Transit menuju kota tujuan
RCD06213,SHP01960,returned_to_sender,2022-01-27 02:01:00,Semarang,Dikembalikan setelah gagal antar
RCD06214,SHP01961,pickup_confirmed,2023-08-18 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD06215,SHP01961,arrived_at_hub,2023-08-20 05:55:00,Hub Malang,Paket tiba di hub Malang
RCD06216,SHP01962,pickup_confirmed,2024-11-22 00:00:00,Surabaya,
RCD06217,SHP01962,delivered,2024-11-23 17:21:00,Malang,Paket diterima oleh penerima
RCD06218,SHP01963,pickup_confirmed,2024-01-31 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD06219,SHP01963,out_for_delivery,2024-01-31 15:54:00,Bekasi,Kurir berangkat untuk pengantaran
RCD06220,SHP01963,delivered,2024-01-31 23:09:00,Bekasi,Paket diterima oleh penerima
RCD06221,SHP01964,pickup_confirmed,2024-09-11 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD06222,SHP01964,in_transit,2024-09-11 00:52:00,Transit Semarang,Transit menuju kota tujuan
RCD06223,SHP01964,arrived_at_hub,2024-09-11 14:27:00,Hub Medan,
RCD06224,SHP01965,pickup_confirmed,2022-05-21 00:00:00,Pekanbaru,Paket dijemput kurir
RCD06225,SHP01965,in_transit,2022-05-22 19:36:00,Transit Pekanbaru,Transit menuju kota tujuan
RCD06226,SHP01965,arrived_at_hub,2022-05-24 04:03:00,Hub Medan,Sorting di hub Medan
RCD06227,SHP01965,delivered,2022-05-24 06:55:00,Medan,Berhasil diserahkan ke penerima
RCD06228,SHP01966,pickup_confirmed,2024-01-19 00:00:00,Yogyakarta,
RCD06229,SHP01966,in_transit,2024-01-19 18:48:00,Transit Yogyakarta,
RCD06230,SHP01966,arrived_at_hub,2024-01-20 08:21:00,Hub Malang,
RCD06231,SHP01966,out_for_delivery,2024-01-20 16:22:00,Malang,Out for delivery
RCD06232,SHP01966,delivered,2024-01-20 21:54:00,Malang,Delivered successfully
RCD06233,SHP01967,pickup_confirmed,2022-10-28 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD06234,SHP01967,arrived_at_hub,2022-10-29 06:52:00,Hub Denpasar,Paket tiba di hub Denpasar
RCD06235,SHP01967,out_for_delivery,2022-10-29 16:38:00,Denpasar,
RCD06236,SHP01967,delivered,2022-10-30 04:19:00,Denpasar,Delivered successfully
RCD06237,SHP01968,pickup_confirmed,2024-08-19 00:00:00,Jakarta,Paket dijemput kurir
RCD06238,SHP01968,in_transit,2024-08-21 11:29:00,Transit Jakarta,Paket sedang dikirim menuju Pontianak
RCD06239,SHP01968,lost,2024-08-21 18:48:00,Hub Transit,
RCD06240,SHP01969,pickup_confirmed,2024-09-12 00:00:00,Yogyakarta,
RCD06241,SHP01969,delivered,2024-09-12 17:47:00,Solo,Delivered successfully
RCD06242,SHP01970,pickup_confirmed,2022-10-22 00:00:00,Makassar,Kurir telah menjemput paket
RCD06243,SHP01970,in_transit,2022-10-23 10:14:00,Transit Makassar,Dalam perjalanan ke Balikpapan
RCD06244,SHP01970,delivered,2022-10-25 03:57:00,Balikpapan,Paket diterima oleh penerima
RCD06245,SHP01971,pickup_confirmed,2023-08-29 00:00:00,Jakarta,Paket dijemput kurir
RCD06246,SHP01971,arrived_at_hub,2023-08-29 16:17:00,Hub Pontianak,
RCD06247,SHP01972,pickup_confirmed,2024-10-12 00:00:00,Yogyakarta,Kurir telah menjemput paket
RCD06248,SHP01972,arrived_at_hub,2024-10-12 10:23:00,Hub Surabaya,Arrived at distribution center
RCD06249,SHP01972,delivered,2024-10-13 06:05:00,Surabaya,
RCD06250,SHP01973,pickup_confirmed,2022-01-28 00:00:00,Surabaya,Paket dijemput kurir
RCD06251,SHP01973,arrived_at_hub,2022-01-31 11:09:00,Hub Pekanbaru,
RCD06252,SHP01973,out_for_delivery,2022-01-31 19:24:00,Pekanbaru,
RCD06253,SHP01973,delivered,2022-02-01 04:44:00,Pekanbaru,Paket diterima oleh penerima
RCD06254,SHP01974,pickup_confirmed,2023-04-03 00:00:00,Bandung,Paket dijemput kurir
RCD06255,SHP01974,delivered,2023-04-04 23:55:00,Bogor,Berhasil diserahkan ke penerima
RCD06256,SHP01975,pickup_confirmed,2024-04-25 00:00:00,Manado,Pickup confirmed di lokasi pengirim
RCD06257,SHP01975,in_transit,2024-04-25 19:43:00,Transit Manado,Dalam perjalanan ke Gorontalo
RCD06258,SHP01975,out_for_delivery,2024-04-26 12:53:00,Gorontalo,Kurir berangkat untuk pengantaran
RCD06259,SHP01975,delivered,2024-04-26 14:08:00,Gorontalo,
RCD06260,SHP01976,pickup_confirmed,2022-07-24 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD06261,SHP01976,arrived_at_hub,2022-07-24 12:32:00,Hub Denpasar,Arrived at distribution center
